Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,All Costs,Address,City,County,State
2014,2/28/2014 2:30 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ST. LOUIS,ST. LOUIS,MO,38.501433,-90.298736,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.4,0.0,0.4,NO,NO,YES,215,"{'house_number': '3017', 'road': 'Telegraph Road', 'hamlet': 'Mehlville', 'locality': 'Mehlville', 'county': 'Saint Louis County', 'state': 'Missouri', 'postcode': '63125', 'country': 'United States of America', 'country_code': 'us', 1: 'Saint Louis County', 2: 'Missouri'}",,Kern,California
2014,3/2/2014 8:45 AM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,CARNERAS,KERN,CA,35.5291888,-119.80776999999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,238.0,238.0,0.0,NO,NO,YES,117000,"{'county': 'Kern County', 'state': 'California', 'country': 'United States of America', 'country_code': 'us', 1: 'Kern County', 2: 'California'}",Corsicana,Navarro,Texas
2014,3/2/2014 10:54 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.0711,-96.47409,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,2.8,0.2,NO,NO,NO,3460,"{'road': 'Oak Valley Road', 'town': 'Corsicana', 'county': 'Navarro County', 'state': 'Texas', 'postcode': '75110', 'country': 'United States of America', 'country_code': 'us', 1: 'Navarro County', 2: 'Texas'}",,ཤན་རྩ་རྫོང་ / 申扎县 / Xainza,西藏自治区 - བོད་
2014,3/2/2014 1:00 PM,31270,TRI-STATES NGL PIPELINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MOBILE,MOBILE,AL,30.390280999999998,88.173136,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.0,0.0,3.0,NO,NO,,1090,"{'county': 'ཤན་རྩ་རྫོང་ / 申扎县 / Xainza', 'region': '那曲市', 'state': '西藏自治区 - བོད་', 'country': 'China 中国', 'country_code': 'cn', 1: 'ཤན་རྩ་རྫོང་ / 申扎县 / Xainza', 2: '西藏自治区 - བོད་'}",Montgomery,Montgomery,Texas
2014,3/2/2014 1:15 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MONTGOMERY,MONTGOMERY,TX,30.383529,-95.724109,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.6,0.0,0.6,NO,NO,NO,1550,"{'house_number': '23874', 'road': 'Old Dobbin Plantersville Road', 'hamlet': 'Peel Junction', 'village': 'Montgomery', 'county': 'Montgomery County', 'state': 'Texas', 'postcode': '77316', 'country': 'United States of America', 'country_code': 'us', 1: 'Montgomery County', 2: 'Texas'}",,,
2014,3/3/2014 7:30 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MASON CITY,CERRO GORDO,IA,43.14017,-93.35353,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.4,0.4,0.0,NO,NO,,15050,,Schererville,Lake,Indiana
2014,3/4/2014 9:30 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SCHERERVILLE,LAKE,IN,41.507104999999996,-87.452478,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.12,0.12,0.0,NO,NO,YES,4276,"{'house_number': '928', 'road': 'Mary Street', 'hamlet': 'Hartsdale', 'town': 'Schererville', 'county': 'Lake County', 'state': 'Indiana', 'postcode': '46375', 'country': 'United States of America', 'country_code': 'us', 1: 'Lake County', 2: 'Indiana'}",Raynesford,Judith Basin,Montana
2014,3/4/2014 10:00 AM,32283,"FRONT RANGE PIPELINE, LLC.",ONSHORE,ABOVEGROUND,CRUDE OIL,,,MT,47.30177,-110.7567,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.25,1.25,0.0,NO,NO,,6272,"{'road': 'Lower Cora Creek Road', 'hamlet': 'Raynesford', 'county': 'Judith Basin County', 'state': 'Montana', 'country': 'United States of America', 'country_code': 'us', 1: 'Judith Basin County', 2: 'Montana'}",Fort Shawnee,Allen,Ohio
2014,3/4/2014 10:20 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LIMA,ALLEN,OH,40.697102,-84.127323,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.71,0.29,0.42,NO,NO,,243357,"{'road': 'Reed Road', 'hamlet': 'Elmview', 'village': 'Fort Shawnee', 'county': 'Allen County', 'state': 'Ohio', 'postcode': '45804', 'country': 'United States of America', 'country_code': 'us', 1: 'Allen County', 2: 'Ohio'}",Great Falls,Cascade,Montana
2014,3/4/2014 10:30 PM,31455,"CALUMET MONTANA REFINING, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,GREAT FALLS,CASCADE,MT,47.524128000000005,-111.29391100000001,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,0.0,1.0,NO,NO,,1200,"{'house_number': '736', 'road': 'Smelter Avenue Northeast', 'city': 'Great Falls', 'county': 'Cascade County', 'state': 'Montana', 'postcode': '59404', 'country': 'United States of America', 'country_code': 'us', 0: 'Great Falls', 1: 'Cascade County', 2: 'Montana'}",Bennett,Lea,New Mexico
2014,3/6/2014 11:45 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,JAL,LEA COUNTY,NM,32.081666999999996,-103.1811111,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,15.0,15.0,0.0,NO,NO,YES,44800,"{'road': 'Tank Farm Lane', 'hamlet': 'Bennett', 'county': 'Lea County', 'state': 'New Mexico', 'country': 'United States of America', 'country_code': 'us', 1: 'Lea County', 2: 'New Mexico'}",Port Neches,Jefferson,Texas
2014,3/6/2014 3:24 PM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,PORT NECHES,JEFFERSON,TX,29.971009999999996,-93.942296,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,364.0,364.0,0.0,NO,NO,YES,2770000,"{'road': 'FM 366', 'town': 'Port Neches', 'county': 'Jefferson County', 'state': 'Texas', 'postcode': '77651', 'country': 'United States of America', 'country_code': 'us', 1: 'Jefferson County', 2: 'Texas'}",Five Points Corner,Porter,Indiana
2014,3/6/2014 5:30 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KOUTS,PORTER,IN,41.311708,-87.00683599999999,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.24,0.24,0.0,NO,NO,NO,791,"{'house_number': '898', 'road': 'South 300 East', 'hamlet': 'Five Points Corner', 'county': 'Porter County', 'state': 'Indiana', 'postcode': '46347', 'country': 'United States of America', 'country_code': 'us', 1: 'Porter County', 2: 'Indiana'}",,Williams,North Dakota
2014,3/6/2014 7:42 PM,15774,NORTH DAKOTA PIPELINE COMPANY LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,TRENTON,WILLIAMS,ND,48.112149,-103.778247,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,3.0,0.0,NO,NO,YES,41300,"{'county': 'Williams County', 'state': 'North Dakota', 'country': 'United States of America', 'country_code': 'us', 1: 'Williams County', 2: 'North Dakota'}",Cheyenne,Laramie,Wyoming
2014,3/7/2014 3:45 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,TANK,CRUDE OIL,CHEYENNE,LARAMIE,WY,41.126883,-104.791108,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,30.0,29.0,1.0,NO,NO,YES,0,"{'road': 'Campstool Road', 'city': 'Cheyenne', 'county': 'Laramie County', 'state': 'Wyoming', 'postcode': '82001', 'country': 'United States of America', 'country_code': 'us', 0: 'Cheyenne', 1: 'Laramie County', 2: 'Wyoming'}",,Payne,Oklahoma
2014,3/9/2014 12:00 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,PAYNE,OK,35.94603,-96.74797,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.0,0.93,0.07,NO,NO,YES,1500,"{'county': 'Payne County', 'state': 'Oklahoma', 'postcode': '74023', 'country': 'United States of America', 'country_code': 'us', 1: 'Payne County', 2: 'Oklahoma'}",,Payne,Oklahoma
2014,3/10/2014 9:35 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,CUSHING,PAYNE,OK,35.945288,-96.750877,CORROSION,INTERNAL,361.0,361.0,0.0,NO,NO,NO,165750,"{'county': 'Payne County', 'state': 'Oklahoma', 'postcode': '74023', 'country': 'United States of America', 'country_code': 'us', 1: 'Payne County', 2: 'Oklahoma'}",East Chicago,Lake,Indiana
2014,3/11/2014 7:00 AM,99031,CITGO PETROLEUM CORPORATION (TERMINALS),ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",EAST CHICAGO,LAKE,IN,41.626461,-87.440797,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",11.0,11.0,0.0,NO,NO,YES,40000,"{'road': 'East Chicago Avenue', 'neighbourhood': 'East Calumet', 'town': 'East Chicago', 'county': 'Lake County', 'state': 'Indiana', 'postcode': '46312', 'country': 'United States of America', 'country_code': 'us', 1: 'Lake County', 2: 'Indiana'}",Dacula,Gwinnett,Georgia
2014,3/11/2014 7:25 AM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",DACULA,GWINNETT,GA,33.97676,-83.9178,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,8.2,8.2,0.0,NO,NO,YES,13200,"{'house_number': '199', 'road': 'Pipeline Road', 'industrial': 'Colonial Pipeline', 'village': 'Dacula', 'county': 'Gwinnett County', 'state': 'Georgia', 'postcode': '30019', 'country': 'United States of America', 'country_code': 'us', 1: 'Gwinnett County', 2: 'Georgia'}",,Live Oak,Texas
2014,3/11/2014 11:30 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,,,TX,28.4622222,-98.2225,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.24,0.0,NO,NO,NO,48297,"{'house_number': '2569', 'road': 'TX 72', 'county': 'Live Oak County', 'state': 'Texas', 'postcode': '78071', 'country': 'United States of America', 'country_code': 'us', 1: 'Live Oak County', 2: 'Texas'}",,Williams,North Dakota
2014,3/13/2014 11:15 AM,31570,TESORO HIGH PLAINS PIPELINE COMPANY LLC,ONSHORE,TANK,CRUDE OIL,TIOGA,WILLIAMS,ND,48.39696,-102.91027,NATURAL FORCE DAMAGE,TEMPERATURE,5.0,5.0,0.0,NO,NO,NO,30000,"{'county': 'Williams County', 'state': 'North Dakota', 'postcode': '58852', 'country': 'United States of America', 'country_code': 'us', 1: 'Williams County', 2: 'North Dakota'}",Limestone,Kankakee,Illinois
2014,3/14/2014 12:30 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANKAKEE,KANKAKEE,IL,41.143640000000005,-87.902235,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,25.0,16.62,8.38,NO,NO,NO,1987841,"{'road': 'County Road North 303 West', 'village': 'Limestone', 'county': 'Kankakee County', 'state': 'Illinois', 'postcode': '60913', 'country': 'United States of America', 'country_code': 'us', 1: 'Kankakee County', 2: 'Illinois'}",Limestone,Kankakee,Illinois
2014,3/14/2014 12:30 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANKAKEE,KANKAKEE,IL,41.143640000000005,-87.902235,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,5.0,5.0,0.0,NO,NO,NO,2007118,"{'road': 'County Road North 303 West', 'village': 'Limestone', 'county': 'Kankakee County', 'state': 'Illinois', 'postcode': '60913', 'country': 'United States of America', 'country_code': 'us', 1: 'Kankakee County', 2: 'Illinois'}",Corsicana,Navarro,Texas
2014,3/14/2014 1:13 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.072932,-96.467214,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.75,0.48,0.27,NO,NO,NO,2950,"{'road': 'South 15th Street', 'town': 'Corsicana', 'county': 'Navarro County', 'state': 'Texas', 'postcode': '75110', 'country': 'United States of America', 'country_code': 'us', 1: 'Navarro County', 2: 'Texas'}",Castleton,Reno,Kansas
2014,3/15/2014 9:09 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PRETTY PRAIRIE,RENO,KS,37.8681,-98.02141,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,0.0,2.0,NO,NO,YES,122175,"{'road': 'West Castleton Road', 'village': 'Castleton', 'county': 'Reno County', 'state': 'Kansas', 'postcode': '67501', 'country': 'United States of America', 'country_code': 'us', 1: 'Reno County', 2: 'Kansas'}",Soso,Jones,Mississippi
2014,3/15/2014 6:30 PM,31045,"GENESIS PIPELINE USA, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,SOSO,JONES,MS,31.788397999999997,-89.332383,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.5,0.0,NO,NO,YES,2855,"{'house_number': '2030', 'road': 'MS 28', 'hamlet': 'Gitano', 'village': 'Soso', 'county': 'Jones County', 'state': 'Mississippi', 'postcode': '39168', 'country': 'United States of America', 'country_code': 'us', 1: 'Jones County', 2: 'Mississippi'}",,McPherson,Kansas
2014,3/16/2014 2:00 PM,26065,NATIONAL COOP REFINERY ASSCO,ONSHORE,TANK,CRUDE OIL,MCPHERSON,MCPHERSON,KS,38.339275,-97.67678599999999,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,0.0,2.0,NO,NO,NO,500,"{'road': 'Old United States Highway 81', 'county': 'McPherson County', 'state': 'Kansas', 'postcode': '67460', 'country': 'United States of America', 'country_code': 'us', 1: 'McPherson County', 2: 'Kansas'}",,Clinton,Michigan
2014,3/16/2014 2:20 PM,22830,WOLVERINE PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ST. JOHNS,CLINTON,MI,43.016283,-84.6554,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,64.0,55.0,9.0,NO,NO,YES,81786,"{'road': 'West Walker Road', 'municipality': 'Bengal Township', 'county': 'Clinton County', 'state': 'Michigan', 'postcode': '48879', 'country': 'United States of America', 'country_code': 'us', 1: 'Clinton County', 2: 'Michigan'}",,Ector,Texas
2014,3/16/2014 5:20 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,ODESSA,ECTOR,TX,31.785420000000002,-102.55676,CORROSION,EXTERNAL,1.55,1.55,0.0,NO,NO,YES,4950,"{'county': 'Ector County', 'state': 'Texas', 'country': 'United States of America', 'country_code': 'us', 1: 'Ector County', 2: 'Texas'}",Los Angeles,Los Angeles,California
2014,3/17/2014 5:00 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,WILMINGTON,LOS ANGELES,CA,33.787864,-118.269456,CORROSION,INTERNAL,39.0,39.0,0.0,NO,NO,NO,400900,"{'house_number': '1256', 'road': 'North Neptune Avenue', 'suburb': 'Wilmington', 'city': 'Los Angeles', 'county': 'Los Angeles County', 'state': 'California', 'postcode': '90744', 'country': 'United States of America', 'country_code': 'us', 0: 'Los Angeles', 1: 'Los Angeles County', 2: 'California'}",,Hamilton,Ohio
2014,3/17/2014 8:19 PM,12470,MID - VALLEY PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,COLERAIN TOWNSHIP,HAMILTON,OH,39.252793,-84.685909,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,450.0,442.0,8.0,NO,NO,YES,7174939,"{'road': 'Littlefield Lane', 'municipality': 'Colerain Township', 'county': 'Hamilton County', 'state': 'Ohio', 'postcode': '45247', 'country': 'United States of America', 'country_code': 'us', 1: 'Hamilton County', 2: 'Ohio'}",Oxford,Calhoun,Alabama
2014,3/18/2014 2:00 PM,15674,PLANTATION PIPE LINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OXFORD,CALHOUN,AL,33.616375,-85.778931,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.24,0.24,0.0,NO,NO,NO,6528,"{'house_number': '150', 'road': 'Chevron Road', 'hamlet': 'Boiling Spring', 'town': 'Oxford', 'county': 'Calhoun County', 'state': 'Alabama', 'postcode': '36207', 'country': 'United States of America', 'country_code': 'us', 1: 'Calhoun County', 2: 'Alabama'}",,Wichita,Texas
2014,3/18/2014 3:50 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,WICHITA FALLS,WICHITA FALLS COUNTY,TX,33.91486,-98.43757,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,4.0,4.0,0.0,NO,NO,NO,3400,"{'house_number': '2380', 'road': 'Harding Street', 'county': 'Wichita County', 'state': 'Texas', 'postcode': '76305', 'country': 'United States of America', 'country_code': 'us', 1: 'Wichita County', 2: 'Texas'}",,Lea,New Mexico
2014,3/19/2014 11:23 AM,32450,"ROADRUNNER PIPELINE, L.L.C.",ONSHORE,ABOVEGROUND,CRUDE OIL,LOVINGTON,LEA,NM,32.874235999999996,-103.30113409999998,ALL OTHER CAUSES,MISCELLANEOUS,2.5,1.0,1.5,NO,NO,NO,2400,"{'county': 'Lea County', 'state': 'New Mexico', 'country': 'United States of America', 'country_code': 'us', 1: 'Lea County', 2: 'New Mexico'}",,Culberson,Texas
2014,3/19/2014 1:15 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",VAN HORN,CULBERTSON,TX,31.50897,-104.35466,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.5,0.47,0.03,NO,NO,NO,2556,"{'county': 'Culberson County', 'state': 'Texas', 'country': 'United States of America', 'country_code': 'us', 1: 'Culberson County', 2: 'Texas'}",Lone Grove,Carter,Oklahoma
2014,3/19/2014 4:40 PM,32632,"JP ENERGY MARKETING, LLC",ONSHORE,TANK,CRUDE OIL,LONE GROVE,CARTER,OK,34.216537,-97.28714000000001,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,35.0,34.5,0.5,NO,NO,NO,4868,"{'house_number': '812', 'road': 'Anderson Road', 'village': 'Lone Grove', 'county': 'Carter County', 'state': 'Oklahoma', 'postcode': '73443', 'country': 'United States of America', 'country_code': 'us', 1: 'Carter County', 2: 'Oklahoma'}",,,
2014,3/20/2014 5:00 AM,32619,"HILAND CRUDE, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,"ALEXANDER, ND",MCKENZIE,ND,47.921839,-103.563575,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,475.0,375.0,100.0,NO,NO,YES,1446356,,Maxbass,Bottineau,North Dakota
2014,3/21/2014 3:15 PM,15774,NORTH DAKOTA PIPELINE COMPANY LLC,ONSHORE,UNDERGROUND,CRUDE OIL,MAXBASS,BOTTINEAU,ND,48.720364000000004,-101.20851,CORROSION,INTERNAL,200.0,200.0,0.0,NO,NO,YES,1379751,"{'house_number': '2281', 'road': 'County Road 20', 'hamlet': 'Maxbass', 'county': 'Bottineau County', 'state': 'North Dakota', 'postcode': '58750', 'country': 'United States of America', 'country_code': 'us', 1: 'Bottineau County', 2: 'North Dakota'}",Ira,Scurry,Texas
