Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,All Costs
2013,9/19/2013 8:56 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BLAIN,PERRY,PA,40.351944,-77.51333000000001,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.04,0.0,0.04,NO,NO,YES,57200
2013,9/23/2013 10:12 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",FROST,FARIBAULT,MN,43.58698,-93.9091,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",16.43,0.0,16.43,NO,NO,YES,58324
2013,9/23/2013 12:51 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BRADGATE,HUMBOLDT,IA,42.811440000000005,-94.33013000000001,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",4.52,0.0,4.52,NO,NO,,50266
2013,9/23/2013 10:50 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",SOLOMAN,OTTAWA,KS,39.02942,-97.38027,INCORRECT OPERATION,INCORRECT INSTALLATION,0.2,0.0,0.2,NO,NO,YES,151510
2013,9/24/2013 1:08 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,TEMPLE,BELL,TX,31.215,-97.4765,INCORRECT OPERATION,OTHER INCORRECT OPERATION,5.0,0.0,5.0,NO,NO,YES,45834
2013,9/26/2013 2:30 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MACUNGIE,LEHIGH,PA,40.519942,-75.532336,ALL OTHER CAUSES,MISCELLANEOUS,3.5,0.0,3.5,NO,NO,,168361
2013,9/26/2013 7:25 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.72979,-95.22211999999999,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.0,1.0,0.0,NO,NO,YES,625
2013,9/27/2013 9:08 AM,31871,"MARKWEST MICHIGAN PIPELINE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,KALKASKA,KALKASKA,MI,44.788806,-85.15468800000001,CORROSION,INTERNAL,2.45,2.45,0.0,YES,NO,YES,21769
2013,9/27/2013 10:00 AM,31871,"MARKWEST MICHIGAN PIPELINE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,KALKASKA,KALKASKA,MI,44.7937698,-85.15219499999999,CORROSION,INTERNAL,5.65,5.65,0.0,NO,NO,YES,42454
2013,9/29/2013 11:40 AM,32080,"CCPS TRANSPORTATION, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,HUMBOLDT,ALLEN,KS,37.79167,-95.42361,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.12,0.12,0.0,NO,NO,NO,60000
2013,9/30/2013 7:20 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AMARILLO,POTTER,TX,35.265278,-101.890833,INCORRECT OPERATION,INCORRECT INSTALLATION,34.0,26.0,8.0,NO,NO,,104500
2013,9/30/2013 6:45 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,JONES CREEK,BRAZORIA,TX,28.949447999999997,-95.430748,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.0,0.0,0.0,YES,NO,NO,5000
2013,10/1/2013 7:20 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,ODESSA,MIDLAND,TX,31.655975,-102.24834,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,10.0,10.0,0.0,NO,NO,YES,47000
2013,10/3/2013 10:40 AM,4805,EXPLORER PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HUNTSVILLE,WALKER,TX,30.84377614,-95.49514204,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.48,3.48,0.0,NO,NO,YES,45250
2013,10/5/2013 8:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.02343,-102.01767,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,1.0,0.0,NO,NO,NO,600
2013,10/5/2013 7:42 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,TYLER,SMITH,TX,32.289809999999996,-95.38024,CORROSION,EXTERNAL,30.0,20.0,10.0,NO,NO,YES,266257
2013,10/6/2013 12:30 PM,32103,CRIMSON PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,VENTURA,Ventura,CA,34.314349,-119.298397,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,500.0,490.0,10.0,NO,NO,YES,190000
2013,10/10/2013 3:05 PM,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MONT BELVIEU,CHAMBERS,TX,29.854021999999997,-94.89290799999999,INCORRECT OPERATION,INCORRECT INSTALLATION,13.0,0.0,13.0,NO,NO,NO,634
2013,10/13/2013 8:15 AM,31045,"GENESIS PIPELINE USA, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,Cohay,Smith,MS,31.97435,-89.58269,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.36,0.36,0.0,NO,NO,NO,50
2013,10/14/2013 1:27 PM,32009,EXXONMOBIL OIL CORPORATION-TERMINALS,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ANAHEIM,ORANGE,CA,33.86657,-117.83861499999999,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,133.0,113.0,20.0,NO,NO,YES,263660
2013,10/14/2013 2:28 PM,30005,MOBIL PACIFIC PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,LONG BEACH,LOS ANGELES,CA,33.769721999999994,-118.20888899999999,CORROSION,EXTERNAL,6.0,6.0,0.0,NO,NO,YES,365600
2013,10/15/2013 6:05 PM,32410,"GENESIS FREE STATE PIPELINE, LLC",ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),Center Ridge,SMITH,MS,31.93103,-89.51142,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.1,0.0,0.1,NO,NO,YES,157221
2013,10/15/2013 6:45 PM,4805,EXPLORER PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CADDO MILLS,HUNT,TX,33.03568558,-96.20079871,CORROSION,EXTERNAL,0.8,0.8,0.0,NO,NO,NO,23150
2013,10/16/2013 4:25 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SCOTTSVILLE,MONROE,NY,43.0456,-77.74824,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0.07,0.07,0.0,NO,NO,NO,254899
2013,10/17/2013 5:00 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.717115000000003,-95.17841999999999,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0.76,0.76,0.0,NO,NO,NO,627734
2013,10/18/2013 6:45 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,ARTESIA,EDDY,NM,32.782061999999996,-103.960134,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,20.0,0.0,20.0,NO,NO,YES,26050
2013,10/20/2013 9:45 AM,31957,KINDER MORGAN WINK PIPELINE LP,ONSHORE,UNDERGROUND,CRUDE OIL,WINK,WINKLER,TX,31.769759999999998,-103.1764,CORROSION,INTERNAL,1.75,0.5,1.25,NO,NO,YES,62603
2013,10/22/2013 12:29 PM,31476,ROSE ROCK MIDSTREAM L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,BILLINGS,NOBLE,OK,36.4302,-97.45631,CORROSION,EXTERNAL,7.0,0.0,7.0,NO,NO,YES,10000
2013,10/22/2013 3:45 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,GARDENDALE,LA SALLE,TX,28.508888899999995,-99.22277779999999,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.48,0.48,0.0,NO,NO,YES,46048
2013,10/23/2013 1:20 PM,32099,ENERGY TRANSFER COMPANY,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ABILENE,TAYLOR,TX,32.368759999999995,-99.65356,CORROSION,EXTERNAL,8.0,0.0,8.0,NO,NO,NO,20336
2013,10/23/2013 2:30 PM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,PT. ARTHUR,JEFFERSON,TX,29.899359999999998,-93.955483,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.24,0.24,0.0,NO,NO,NO,2525
2013,10/28/2013 8:00 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,MCKITTRICK,KERN,CA,35.3496,-119.65400700000001,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,0.16,0.16,0.0,NO,NO,YES,4615
2013,10/28/2013 2:22 PM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,SMITHVILLE,FAYETTE,TX,29.92317489,-97.12317890000001,CORROSION,EXTERNAL,400.0,393.0,7.0,NO,NO,YES,11235699
2013,10/29/2013 4:00 PM,4805,EXPLORER PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BLUE MOUND,CHRISTIAN,IL,39.70736769,-89.17722989,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.17,1.17,0.0,NO,NO,NO,16150
2013,10/30/2013 2:00 PM,32044,BP USFO/LOGISTICS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",760 ROOSEVELT AVENUE,MIDDLESEX,NJ,40.588583,-74.21558,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.08,0.0,0.08,YES,NO,NO,1520
2013,10/31/2013 11:49 AM,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,STANLEY,MOUNTRAIL,ND,48.304045,-102.373875,INCORRECT OPERATION,OTHER INCORRECT OPERATION,5.0,5.0,0.0,NO,NO,NO,98287
2013,10/31/2013 1:23 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PRARIE CITY,JASPER,IA,41.61566,-93.12756999999999,INCORRECT OPERATION,OTHER INCORRECT OPERATION,21.0,0.0,21.0,NO,NO,YES,88030
2013,11/2/2013 12:07 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",ONSHORE,UNDERGROUND,CRUDE OIL,CUSHING,PAYNE,OK,35.94066,-96.74784,CORROSION,EXTERNAL,2.25,2.25,0.0,NO,NO,YES,41710
2013,11/2/2013 5:47 PM,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,BERTHOLD,WARD,ND,48.325686,-101.752403,INCORRECT OPERATION,INCORRECT VALVE POSITION,9.0,9.0,0.0,NO,NO,YES,375131
2013,11/3/2013 2:20 AM,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MEDFORD,GRANT,OK,36.775556,-97.755756,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.8,2.8,0.0,NO,NO,NO,160
2013,11/3/2013 11:50 AM,4805,EXPLORER PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.81987246,-95.18024582,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.5,0.5,0.0,NO,NO,NO,11588
2013,11/3/2013 1:50 PM,12624,MOBIL CORP,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HULL,HARDIN,TX,30.13945,-94.60471700000001,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,1.2,0.0,1.2,NO,NO,YES,88100
2013,11/5/2013 11:42 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,GREENVILLE,HUNT,TX,33.229729999999996,-96.06000999999999,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,10.0,10.0,0.0,NO,NO,YES,764525
2013,11/6/2013 9:13 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,SUPERIOR,DOUGLAS,WI,46.69,-92.06,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.24,0.0,NO,NO,NO,31200
2013,11/10/2013 6:00 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,NORMAN,CLEVELAND,OK,35.317952000000005,-97.243049,CORROSION,INTERNAL,1.7,1.7,0.0,NO,NO,YES,12200
2013,11/12/2013 4:00 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,0.5,0.5,NO,NO,NO,19383
2013,11/13/2013 11:08 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,DIBOLL,ANGELINA,TX,31.159029999999998,-94.67588,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.0,0.0,1.0,NO,NO,,3450
2013,11/14/2013 7:12 AM,31423,ENBRIDGE ENERGY MARKETING LLC,ONSHORE,UNDERGROUND,CRUDE OIL,ROLLING FORK,SHARKEY,MS,32.842833,-90.905417,CORROSION,INTERNAL,1.0,1.0,0.0,NO,NO,YES,64100
2013,11/14/2013 9:33 AM,2731,CHEVRON PIPE LINE CO,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MILFORD,ELLIS,TX,32.108042,-96.94382,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,4357.0,0.0,4357.0,YES,NO,YES,4588099
2013,11/14/2013 12:00 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,EDMOND,OKLAHOMA,OK,35.69559,-97.59628000000001,CORROSION,INTERNAL,7.0,0.0,7.0,NO,NO,YES,19632
2013,11/15/2013 9:45 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",EL DORADO,UNION,AR,33.26013184,-92.63136292,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.23,0.23,0.0,NO,NO,,1535
2013,11/18/2013 9:00 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COMMERCE CITY,ADAMS,CO,39.395483,-104.93944099999999,INCORRECT OPERATION,INCORRECT INSTALLATION,0.2,0.2,0.0,NO,NO,,1025
2013,11/19/2013 3:11 PM,32658,"HARVEST-MARKS PIPELINE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,VENICE,PLAQUEMINES,LA,29.365859999999998,-89.34615,OTHER OUTSIDE FORCE DAMAGE,MARITIME EQUIPMENT OR VESSEL ADRIFT,3.0,1.0,2.0,NO,NO,YES,130300
2013,11/20/2013 12:50 PM,31476,ROSE ROCK MIDSTREAM L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,PONCA CITY,KAY,OK,36.67346274,-97.19300732,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,125.0,125.0,0.0,NO,NO,YES,2000
2013,11/20/2013 3:20 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,JAL,LEA,NM,32.079423999999996,-103.178079,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.2,0.2,0.0,NO,NO,YES,7025
2013,11/20/2013 11:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,HOBBS,LEA,NM,32.650565,-103.14003000000001,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,3.0,0.0,NO,NO,YES,7300
2013,11/23/2013 10:07 AM,31672,"CHAPARRAL ENERGY, LLC",ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),BEAVER,BEAVER,OK,36.7889,-100.6198,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,17.8,0.0,17.8,NO,NO,YES,36776
2013,11/23/2013 11:00 AM,32147,MARATHON PIPE LINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,LEBANON,BOONE,IN,40.039849,-86.409788,CORROSION,INTERNAL,20.0,20.0,0.0,NO,NO,YES,1019985
2013,11/24/2013 6:55 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,HOLLIDAY,ARCHER,TX,33.828281,-98.638347,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,160.0,160.0,0.0,NO,NO,,316754
2013,11/25/2013 3:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,HEALDTON,CARTER,OK,34.2391,-97.5136,CORROSION,EXTERNAL,20.0,20.0,0.0,NO,NO,NO,67000
2013,11/26/2013 7:40 AM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,CORPUS CHRISTI,NUECES,TX,27.831131,-97.518106,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.22,0.22,0.0,NO,NO,YES,19214
2013,11/27/2013 10:30 AM,38894,"THUNDER BASIN PIPELINE, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,DOUGLAS,CONVERSE,WY,42.917984000000004,-105.240693,NATURAL FORCE DAMAGE,TEMPERATURE,15.0,0.0,15.0,NO,NO,YES,86200
2013,11/30/2013 9:30 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,STOWELL,CHAMBERS,TX,29.787397,-94.40137,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.24,0.0,NO,NO,YES,1418
2013,12/1/2013 8:11 AM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CORPUS CHRISTI,NUECES,TX,27.839803000000003,-97.531604,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.18,0.18,0.0,NO,NO,YES,5615
2013,12/3/2013 9:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SHARON SPRING,WALLACE,KS,38.83618,-101.75231,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.7,3.7,0.0,NO,NO,YES,4750
2013,12/5/2013 8:00 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ENGLEWOOD,CLARK,KS,37.12022,-99.98155,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.01,0.0,0.01,NO,NO,YES,105005
2013,12/5/2013 4:12 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,CUSHING,PAYNE,OK,35.9863,-96.7465,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,7.0,7.0,0.0,NO,NO,YES,9530
2013,12/5/2013 5:30 PM,32147,MARATHON PIPE LINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,VERNON,MARION,IL,38.7893921,-89.06510432,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.1,0.1,0.0,NO,NO,NO,295030
2013,12/10/2013 9:45 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,JONES,OKLAHOMA,OK,35.597478,-97.247747,CORROSION,EXTERNAL,30.0,30.0,0.0,NO,NO,YES,871000
2013,12/11/2013 9:00 AM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.75023,-95.20624000000001,CORROSION,INTERNAL,0.71,0.71,0.0,NO,NO,NO,265573
2013,12/11/2013 12:36 PM,9175,JAYHAWK PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,ELLIS,ELLIS,KS,38.814910999999995,-99.566148,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,142.5,100.0,42.5,NO,NO,YES,27050
2013,12/11/2013 1:00 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,CELESTE,HUNT,TX,33.31601,-96.19278,CORROSION,EXTERNAL,20.0,20.0,0.0,NO,NO,YES,132000
2013,12/13/2013 8:03 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,,SWEETWATER,WY,41.5652,-109.9803,CORROSION,INTERNAL,0.48,0.48,0.0,NO,NO,NO,2845
2013,12/13/2013 1:35 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,PONCA CITY,KAY,OK,36.649239,-97.16152199999999,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,200.0,200.0,0.0,NO,NO,YES,193841
2013,12/18/2013 1:30 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",EMMAUS,LEHIGH,PA,40.519999,-75.531339,ALL OTHER CAUSES,UNKNOWN,2.97,0.0,2.97,NO,NO,NO,10300
2013,12/19/2013 4:30 PM,31663,NAVAJO NATION OIL AND GAS COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,SHIPROCK,SAN JUAN COUNTY,NM,36.905274,-108.80023700000001,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,3.0,2.0,1.0,NO,NO,YES,5200
2013,12/20/2013 9:42 AM,9175,JAYHAWK PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,PALCO,GRAHAM,KS,39.277928,-99.65225699999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,67.0,30.0,37.0,NO,NO,YES,20079
2013,12/20/2013 12:00 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COAL TOWNSHIP,NORTHUMBERLAND,PA,40.80216,-76.60618000000001,CORROSION,EXTERNAL,0.24,0.24,0.0,NO,NO,NO,1069253
2013,12/21/2013 11:20 AM,2371,"WESTERN REFINING SOUTHWEST, INC",ONSHORE,ABOVEGROUND,CRUDE OIL,Ojito,SANDOVAL COUNTY,NM,36.4309,-107.06200000000001,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,15.0,13.0,2.0,NO,NO,NO,2064
2013,12/22/2013 9:09 AM,12470,MID - VALLEY PIPELINE CO,ONSHORE,TANK,CRUDE OIL,BURLINGTON,BOONE,KY,39.03517,-84.69,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.24,0.24,0.0,NO,NO,NO,2500
2013,12/22/2013 3:00 PM,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,ONSHORE,TANK,CRUDE OIL,CUSHING,LINCOLN,OK,35.95778,-96.74944,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.75,3.5,0.25,NO,NO,NO,33300
2013,12/23/2013 8:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,HOBBS,LEA,NM,32.650552000000005,-103.1392,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3500.0,3500.0,0.0,NO,NO,YES,515800
2013,12/27/2013 7:20 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,STOWELL,CHAMBERS,TX,29.787397,-94.40137,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.24,0.24,0.0,NO,NO,NO,478
2013,12/28/2013 9:30 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,EDMOND,OKLAHOMA,OK,35.691790000000005,-97.59352,CORROSION,INTERNAL,138.0,41.0,97.0,NO,NO,YES,336047
2013,12/28/2013 9:30 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,EDMOND,OKLAHOMA,OK,35.6905,-97.5925,CORROSION,INTERNAL,47.0,14.0,33.0,NO,NO,YES,39928
